Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,,,,,
,,,,,,,,,,
Date,Site,Plot,Plant_species,Live_stem_count,Live_stem_g,Dead_stem_g,TotalBG_0_10_g,Rhizomes_0_10_g,TotalBG_10_30_g,Rhizomes_10_30_g
2022-12-05,fluxa,s5,spal,,,,,,,
2021-09-30,fluxa,s5,spal,,,,,,,
2021-10-26,fluxa,s5,spal,,,,,,,
2022-06-07,fluxa,s5,spal,,,,,,,
2022-07-11,fluxa,s5,spal,,,,,,,
2023-03-08,fluxa,s5,spal,,,,,,,
2014-03-26,fluxa,s5,spal,,,,,,,
2021-12-02,fluxa,s5,spal,,,,,,,
2014-10-03,fluxa,s5,spal,,,,6.8,,0.9,
2016-05-04,fluxa,s5,spal,,,,,,,
2022-02-10,fluxa,s5,spal,,,,,,,
2014-12-09,fluxa,s5,spal,,,,,,,
2016-06-14,fluxa,s5,spal,,,,,,,
2015-01-14,fluxa,s5,spal,,,,,,,
2022-11-04,fluxa,s5,spal,,,,,,,
2015-02-12,fluxa,s5,spal,,,,,,,
2017-10-03,fluxa,s5,spal,,,,,,,
2015-04-14,fluxa,s5,spal,,,,,,,
2015-05-13,fluxa,s5,spal,,,,,,,
2022-05-20,fluxa,s5,spal,,,,,,,
2023-02-17,fluxa,s5,spal,,,,,,,
2015-09-23,fluxa,s5,spal,,,,,,,
2013-07-10,fluxa,s5,spal,,,,,,,
2014-05-27,fluxa,s5,spal,,,,,,,
2014-06-23,fluxa,s5,spal,,,,,,,
2014-07-21,fluxa,s5,spal,,,,,,,
2022-08-04,fluxa,s5,spal,,,,,,,
2016-01-26,fluxa,s5,spal,,,,,,,
2014-08-19,fluxa,s5,spal,,,,,,,
2016-02-19,fluxa,s5,spal,,,,,,,
2014-09-17,fluxa,s5,spal,,,,,,,
2016-03-30,fluxa,s5,spal,,,,,,,
2016-04-27,fluxa,s5,spal,,,,,,,
2017-06-30,fluxa,s5,spal,,,,,,,
2016-07-12,fluxa,s5,spal,,,,,,,
2017-08-15,fluxa,s5,spal,,,,,,,
2019-03-27,fluxa,s5,spal,,,,,,,
2015-06-25,fluxa,s5,spal,,,,,,,
2013-08-12,fluxa,s5,spal,,,,,,,
2018-01-31,fluxa,s5,spal,,,,,,,
2015-08-27,fluxa,s5,spal,,,,,,,
2015-10-28,fluxa,s5,spal,,,,,,,
2016-10-26,fluxa,s5,spal,,,,,,,
2015-11-20,fluxa,s5,spal,,,,,,,
2015-12-21,fluxa,s5,spal,,,,,,,
2017-01-24,fluxa,s5,spal,,,,,,,
2017-02-06,fluxa,s5,spal,,,,,,,
2017-03-21,fluxa,s5,spal,,,,,,,
2017-04-19,fluxa,s5,spal,,,,,,,
2017-05-23,fluxa,s5,spal,,,,,,,
2014-11-18,fluxa,s5,spal,,,,,,,
2018-11-06,fluxa,s5,spal,,,,,,,
2018-12-04,fluxa,s5,spal,,,,,,,
2017-07-18,fluxa,s5,spal,,,,,,,
2019-02-26,fluxa,s5,spal,,,,,,,
2016-08-17,fluxa,s5,spal,,,,,,,
2020-07-24,fluxa,s5,spal,,,,,,,
2017-12-20,fluxa,s5,spal,,,,,,,
2015-07-26,fluxa,s5,spal,,,,,,,
2016-09-13,fluxa,s5,spal,,,,,,,
2019-07-26,fluxa,s5,spal,,,,,,,
2018-03-26,fluxa,s5,spal,,,,,,,
2013-10-02,fluxa,s5,spal,,,,,,,
2016-12-21,fluxa,s5,spal,,,,,,,
2018-06-13,fluxa,s5,spal,,,,,,,
2018-08-22,fluxa,s5,spal,,,,,,,
2017-11-30,fluxa,s5,spal,,,,,,,
2020-03-30,fluxa,s5,spal,,,,,,,
2013-09-12,fluxa,s5,spal,,,,,,,
2014-01-27,fluxa,s5,spal,,,,,,,
2019-01-15,fluxa,s5,spal,,,,,,,
2019-07-31,fluxa,s5,spal,,,,,,,
2020-06-25,fluxa,s5,spal,,,,,,,
2017-11-10,fluxa,s5,spal,,,,,,,
2018-04-25,fluxa,s5,spal,,,,,,,
2019-04-25,fluxa,s5,spal,,,,,,,
2020-10-28,fluxa,s5,spal,,,,,,,
2018-02-15,fluxa,s5,spal,,,,,,,
2020-11-30,fluxa,s5,spal,,,,,,,
2019-08-09,fluxa,s5,spal,,,,,,,
2020-03-02,fluxa,s5,spal,,,,,,,
2018-05-29,fluxa,s5,spal,,,,,,,
2019-11-01,fluxa,s5,spal,,,,,,,
2019-11-22,fluxa,s5,spal,,,,,,,
2018-07-06,fluxa,s5,spal,,,,,,,
2019-12-10,fluxa,s5,spal,,,,,,,
2018-09-20,fluxa,s5,spal,,,,,,,
2013-12-12,fluxa,s5,spal,,,,,,,
2019-05-29,fluxa,s5,spal,,,,,,,
2020-04-30,fluxa,s5,spal,,,,,,,
2013-11-19,fluxa,s5,spal,,,,,,,
2020-12-17,fluxa,s5,spal,,,,,,,
2020-08-27,fluxa,s5,spal,,,,,,,
2014-02-27,fluxa,s5,spal,,,,,,,
2019-01-31,fluxa,s5,spal,,,,,,,
2021-01-26,fluxa,s5,spal,,,,,,,
2020-05-14,fluxa,s5,spal,,,,,,,
2020-09-30,fluxa,s5,spal,,,,,,,
2020-01-30,fluxa,s5,spal,,,,,,,
2019-09-25,fluxa,s5,spal,,,,,,,
2021-02-24,fluxa,s6,spal,,,,,,,
2021-03-23,fluxa,s6,spal,,,,,,,
2021-04-23,fluxa,s6,spal,,,,,,,
2021-05-26,fluxa,s6,spal,,,,,,,
2022-01-13,fluxa,s6,spal,,,,,,,
2022-01-30,fluxa,s6,spal,,,,,,,
2014-04-24,fluxa,s6,spal,,,,,,,
2022-09-01,fluxa,s6,spal,,,,,,,
2021-06-23,fluxa,s6,spal,,,,,,,
2022-10-06,fluxa,s6,spal,,,,,,,
2021-07-20,fluxa,s6,spal,,,,,,,
2013-06-11,fluxa,s6,spal,,,,,,,
2022-03-10,fluxa,s6,spal,,,,,,,
2022-04-12,fluxa,s6,spal,,,,,,,
2015-03-25,fluxa,s6,spal,,,,,,,
2021-08-31,fluxa,s6,spal,,,,,,,
2022-12-05,fluxa,s6,spal,,,,,,,
2021-09-30,fluxa,s6,spal,,,,,,,
2021-10-26,fluxa,s6,spal,,,,,,,
2022-06-07,fluxa,s6,spal,,,,,,,
2022-07-11,fluxa,s6,spal,,,,,,,
2023-03-08,fluxa,s6,spal,,,,,,,
2014-03-26,fluxa,s6,spal,,,,,,,
2021-12-02,fluxa,s6,spal,,,,,,,
2014-10-03,fluxa,s6,spal,,,,6.32,,1.31,
2016-05-04,fluxa,s6,spal,,,,,,,
2022-02-10,fluxa,s6,spal,,,,,,,
2014-12-09,fluxa,s6,spal,,,,,,,
2016-06-14,fluxa,s6,spal,,,,,,,
2015-01-14,fluxa,s6,spal,,,,,,,
2022-11-04,fluxa,s6,spal,,,,,,,
2015-02-12,fluxa,s6,spal,,,,,,,
2017-10-03,fluxa,s6,spal,,,,,,,
2015-05-13,fluxa,s6,spal,,,,,,,
2022-05-20,fluxa,s6,spal,,,,,,,
2023-02-17,fluxa,s6,spal,,,,,,,
2015-08-27,fluxa,s6,spal,,,,,,,
2015-09-23,fluxa,s6,spal,,,,,,,
2015-10-28,fluxa,s6,spal,,,,,,,
2013-07-10,fluxa,s6,spal,,,,,,,
2014-05-27,fluxa,s6,spal,,,,,,,
2014-06-23,fluxa,s6,spal,,,,,,,
2014-07-21,fluxa,s6,spal,,,,,,,
2022-08-04,fluxa,s6,spal,,,,,,,
2016-01-26,fluxa,s6,spal,,,,,,,
2014-08-19,fluxa,s6,spal,,,,,,,
2016-02-19,fluxa,s6,spal,,,,,,,
2014-09-17,fluxa,s6,spal,,,,,,,
2016-03-30,fluxa,s6,spal,,,,,,,
2016-04-27,fluxa,s6,spal,,,,,,,
2016-07-12,fluxa,s6,spal,,,,,,,
2017-08-15,fluxa,s6,spal,,,,,,,
2015-04-14,fluxa,s6,spal,,,,,,,
2016-08-17,fluxa,s6,spal,,,,,,,
2019-03-27,fluxa,s6,spal,,,,,,,
2015-06-25,fluxa,s6,spal,,,,,,,
2013-08-12,fluxa,s6,spal,,,,,,,
2018-01-31,fluxa,s6,spal,,,,,,,
2016-10-26,fluxa,s6,spal,,,,,,,
2013-10-02,fluxa,s6,spal,,,,,,,
2015-11-20,fluxa,s6,spal,,,,,,,
2015-12-21,fluxa,s6,spal,,,,,,,
2017-01-24,fluxa,s6,spal,,,,,,,
2017-02-06,fluxa,s6,spal,,,,,,,
2017-03-21,fluxa,s6,spal,,,,,,,
2017-04-19,fluxa,s6,spal,,,,,,,
2017-05-23,fluxa,s6,spal,,,,,,,
2014-11-18,fluxa,s6,spal,,,,,,,
2018-11-06,fluxa,s6,spal,,,,,,,
2017-06-30,fluxa,s6,spal,,,,,,,
2018-12-04,fluxa,s6,spal,,,,,,,
2013-09-12,fluxa,s6,spal,,,,,,,
2017-07-18,fluxa,s6,spal,,,,,,,
2020-07-24,fluxa,s6,spal,,,,,,,
2017-11-30,fluxa,s6,spal,,,,,,,
2017-12-20,fluxa,s6,spal,,,,,,,
2015-07-26,fluxa,s6,spal,,,,,,,
2016-09-13,fluxa,s6,spal,,,,,,,
2018-03-26,fluxa,s6,spal,,,,,,,
2018-04-25,fluxa,s6,spal,,,,,,,
2016-12-21,fluxa,s6,spal,,,,,,,
2018-06-13,fluxa,s6,spal,,,,,,,
2018-08-22,fluxa,s6,spal,,,,,,,
2018-09-20,fluxa,s6,spal,,,,,,,
2020-03-30,fluxa,s6,spal,,,,,,,
2019-01-15,fluxa,s6,spal,,,,,,,
2019-07-31,fluxa,s6,spal,,,,,,,
2020-06-25,fluxa,s6,spal,,,,,,,
2019-02-26,fluxa,s6,spal,,,,,,,
2017-11-10,fluxa,s6,spal,,,,,,,
2013-12-12,fluxa,s6,spal,,,,,,,
2019-11-01,fluxa,s6,spal,,,,,,,
2020-10-28,fluxa,s6,spal,,,,,,,
2018-02-15,fluxa,s6,spal,,,,,,,
2020-11-30,fluxa,s6,spal,,,,,,,
2019-12-10,fluxa,s6,spal,,,,,,,
2019-08-09,fluxa,s6,spal,,,,,,,
2018-05-29,fluxa,s6,spal,,,,,,,
2019-11-22,fluxa,s6,spal,,,,,,,
2018-07-06,fluxa,s6,spal,,,,,,,
2020-03-02,fluxa,s6,spal,,,,,,,
2019-04-25,fluxa,s6,spal,,,,,,,
2019-05-29,fluxa,s6,spal,,,,,,,
2014-01-27,fluxa,s6,spal,,,,,,,
2020-04-30,fluxa,s6,spal,,,,,,,
2013-11-19,fluxa,s6,spal,,,,,,,
2019-01-31,fluxa,s6,spal,,,,,,,
2020-12-17,fluxa,s6,spal,,,,,,,
2020-08-27,fluxa,s6,spal,,,,,,,
2019-09-25,fluxa,s6,spal,,,,,,,
2019-07-26,fluxa,s6,spal,,,,,,,
2020-05-14,fluxa,s6,spal,,,,,,,
2021-01-26,fluxa,s6,spal,,,,,,,
2020-09-30,fluxa,s6,spal,,,,,,,
2020-01-30,fluxa,s6,spal,,,,,,,
2014-02-27,fluxa,s6,spal,,,,,,,
2014-10-03,fluxa,s7,spal,,,,9.11,,2.58,
2014-10-03,fluxa,s8,spal,,,,7.21,,1.58,
2014-10-03,fluxa,s9,spal,,,,8.01,,1.06,
2022-11-05,skida,sk1,spal,3,0.4,0.44,3.36,2.46,0.67,0.62
2023-02-19,skida,sk1,spal,4,0.49,0.38,4.17,3.02,1.23,1.16
2016-09-12,skida,sk1,spal,3,6.45,0,11.29,6.72,2.43,0.83
2022-08-09,skida,sk1,spal,4,0.58,0,2.96,2.08,0.84,0.75
2022-02-27,skida,sk1,spal,3,0.67,0.08,3.46,2.45,0.47,0.31
2021-11-14,skida,sk1,spal,2,1.73,0.29,3.57,2.74,0.71,0.67
2016-10-28,skida,sk1,spal,7,11.06,3.76,8.82,5.94,2.75,1.85
2022-05-11,skida,sk1,spal,3,2.62,0,2.69,1.77,0.82,0.77
2016-05-03,skida,sk1,spal,1,3.38,0,3.7,2.08,3.36,2.56
2016-07-18,skida,sk1,spal,2,5,0,3.24,2.15,1.65,1.19
2021-08-14,skida,sk1,spal,3,3.21,0,4.42,3.53,0.92,0.83
2016-08-16,skida,sk1,spal,7,2.24,0,5,2.99,1.2,0.66
2021-06-20,skida,sk1,spal,3,4.18,0,4.37,3.24,2.23,2.06
2021-08-14,skida,sk2,spal,5,8.54,0,4.37,3.37,1.19,1.11
2023-02-19,skida,sk2,spal,3,0.6,2.13,3.54,2.79,0.42,0.39
2016-09-12,skida,sk2,spal,3,5.84,0.26,5.88,4.26,4.39,2.61
2022-02-27,skida,sk2,spal,3,1.97,0.95,4.59,3.14,1.98,1.52
2016-05-03,skida,sk2,spal,1,3.02,0,9.05,8.04,3.16,2.02
2016-08-16,skida,sk2,spal,3,9.31,0,4.02,2.87,0.71,0.23
2016-07-18,skida,sk2,spal,1,7.74,0,0.13,0.06,11.09,6.17
2021-11-14,skida,sk2,spal,5,3.75,0.61,4.45,3.77,1.86,1.78
2022-08-09,skida,sk2,spal,5,7.38,0,3.2,2.45,1.34,1.26
2022-05-11,skida,sk2,spal,3,3.08,0.94,2.78,2.14,1.18,1.09
2021-06-20,skida,sk2,spal,2,6.89,0.46,7.72,6.17,1.95,1.67
2016-10-28,skida,sk2,spal,5,9.11,1.71,6.17,4.02,1.28,0.79
2022-11-05,skida,sk2,spal,3,2.83,0.94,4.05,2.93,0.96,0.81
2022-02-27,skida,sk3,spal,3,0.56,0,0.99,0.83,0.24,0.22
2021-08-14,skida,sk3,spal,4,3.26,0,2.58,2.28,0.24,0.23
2016-08-16,skida,sk3,spal,4,3.4,0,3.88,2.13,1.31,0.72
2016-09-12,skida,sk3,spal,3,0.81,0,3.88,2.59,5.17,4.67
2021-06-20,skida,sk3,spal,1,1.66,0.13,2.96,2.38,1.61,1.5
2022-11-05,skida,sk3,spal,1,0.2,0.19,3.27,2.28,0.6,0.4
2021-11-14,skida,sk3,spal,4,1.97,0,3.22,2.77,0.28,0.27
2016-05-03,skida,sk3,spal,1,1.67,0,3.76,2.4,0.05,0.04
2016-07-18,skida,sk3,spal,3,3.05,0,4.78,3.62,1.13,0.65
2016-10-28,skida,sk3,spal,5,2.93,1.85,5.23,3.24,1.23,0.79
2023-02-19,skida,sk3,spal,3,0.63,0.4,2.28,1.58,1.45,1.29
2022-08-09,skida,sk3,spal,4,1.48,0.5,2.53,2.01,0.37,0.31
2022-05-11,skida,sk3,spal,2,0.89,0.28,1.47,1.09,0.86,0.78
2016-08-16,skida,sk4,spal,5,5.2,0,4.96,3.44,0.1,0.05
2021-11-14,skida,sk4,spal,3,5.83,0.32,3.51,2.86,0.15,0.1
2016-09-12,skida,sk4,spal,1,3.81,0.86,3.68,2.53,0.68,0.51
2023-02-19,skida,sk4,spal,3,0.6,0,1.55,1.17,0.02,0.01
2016-05-03,skida,sk4,spal,4,5.4,0,4.49,3.78,0.29,0.08
2021-08-14,skida,sk4,spal,3,7.42,0,3.64,2.76,0.03,0.02
2022-02-27,skida,sk4,spal,2,1.99,0.17,2.76,2.05,0.76,0.52
2022-08-09,skida,sk4,spal,4,1.77,0,2.45,1.86,0.44,0.49
2022-05-11,skida,sk4,spal,2,1.57,0,1.33,1.02,0.32,0.31
2022-11-05,skida,sk4,spal,2,3.3,0.81,4.29,3.53,1.08,0.84
2021-06-20,skida,sk4,spal,1,8,1.82,4.71,3.93,2.19,1.93
2016-10-28,skida,sk4,spal,4,2.14,0.51,5.02,2.39,0.73,0.33
2016-07-18,skida,sk4,spal,3,2.57,0,3.04,2.08,0.46,0.22
2016-09-12,skida,sk5,spal,2,0.75,0.98,4.59,3.47,0.44,0.24
2023-02-19,skida,sk5,spal,1,0.36,0,0.44,0.26,0.23,0.18
2021-11-14,skida,sk5,spal,3,3.49,1.01,3.87,2.99,0.41,0.23
2021-08-14,skida,sk5,spal,3,6.07,0,3.42,2.89,0.51,0.31
2016-05-03,skida,sk5,spal,1,4.86,0,2.91,2.6,0.3,0.29
2021-06-20,skida,sk5,spal,1,11.97,0.19,5.59,4.75,0.21,0.07
2016-07-18,skida,sk5,spal,1,0.96,0,4.49,3.59,0.46,0.38
2016-08-16,skida,sk5,spal,3,3.88,0.3,8.34,6.06,7.65,0.48
2022-02-27,skida,sk5,spal,3,1.74,3.21,2.46,1.79,0.98,0.79
2016-10-28,skida,sk5,spal,2,0.22,0.68,2.97,1.45,0.47,0.18
2022-08-09,skida,sk5,spal,3,3.61,0.77,3.18,2.54,0.62,0.51
2022-11-05,skida,sk5,spal,4,2.01,0,2.63,2.06,1.13,0.89
2022-05-11,skida,sk5,spal,1,1.53,1.81,3.46,2.86,0.67,0.53
2021-08-14,skida,sk6,spal,2,3.11,1.19,2.92,2.17,0.92,0.67
2016-05-03,skida,sk6,spal,1,1.97,0,7.22,6.44,0.09,0.05
2022-02-27,skida,sk6,spal,3,2.43,0,2.1,1.5,0.69,0.52
2021-11-14,skida,sk6,spal,2,8.48,0.38,2.33,1.89,0.42,0.36
2016-07-18,skida,sk6,spal,6,9.58,0,7.94,6.67,0.89,0.77
2016-09-12,skida,sk6,spal,7,3.96,0,3.29,2.29,0.63,0.35
2022-05-11,skida,sk6,spal,1,4.06,0,2.28,1.84,0.93,0.69
2021-06-20,skida,sk6,spal,2,25.16,0.52,6.98,5.62,1.29,0.92
2023-02-19,skida,sk6,spal,2,1.25,0.14,2.53,1.86,0.5,0.21
2016-08-16,skida,sk6,spal,1,5.21,4.45,7.13,4.08,0.3,0
2022-08-09,skida,sk6,spal,4,9.51,0,1.89,1.36,0.95,0.62
2016-10-28,skida,sk6,spal,6,13.08,0,12.6,8.38,0.59,0.43
2022-11-05,skida,sk6,spal,4,4.47,0,4.2,3.01,0.3,0.17
2016-08-16,skida,sk7,spal,4,19.51,0,7.66,5.26,7.64,6.19
2022-02-27,skida,sk7,spal,6,1.72,12.14,5.35,3.35,2.52,1.69
2021-06-20,skida,sk7,spal,1,5.67,1.39,4.4,3.27,2.5,1.57
2016-07-18,skida,sk7,spal,3,9.8,0,5.51,4.22,1.37,1.05
2022-11-05,skida,sk7,spal,2,2.63,0.74,1.95,1.59,3.76,2.91
2016-05-03,skida,sk7,spal,1,5.35,0,4.89,2.52,3.21,1.02
2021-11-14,skida,sk7,spal,1,3.5,0,1.78,1.36,2.26,2.14
2023-02-19,skida,sk7,spal,3,2.56,0.15,2.72,1.97,1.6,1.33
2016-09-12,skida,sk7,spal,3,7.72,0,5.24,3.84,1.32,6.87
2022-05-11,skida,sk7,spal,1,4.16,0,1.97,1.39,0.17,0.13
2021-08-14,skida,sk7,spal,3,7.53,0.83,3.11,2.26,2.83,2.55
2016-10-28,skida,sk7,spal,2,3.43,1.15,6.11,2.31,1.48,0.89
2022-08-09,skida,sk7,spal,1,1.32,0,2.86,1.98,2.61,2.04
2016-09-12,skida,sk8,spal,5,15,1.1,4.67,2.84,1.06,0.57
2023-02-19,skida,sk8,spal,5,2.43,0.69,3.38,2.05,1.22,0.64
2022-11-05,skida,sk8,spal,1,1.83,0.12,3.06,2.51,2.09,1.79
2021-11-14,skida,sk8,spal,3,10.41,0,1.76,1.43,0.2,0.15
2022-02-27,skida,sk8,spal,2,3.78,1.2,3.48,2.7,1.24,1.01
2016-05-03,skida,sk8,spal,1,2.68,0,2.56,1.5,0.12,0
2021-08-14,skida,sk8,spal,3,13.68,0,3.71,3.11,2.56,2.14
2022-08-09,skida,sk8,spal,5,9.44,0,2.69,1.94,2.03,1.81
2016-07-18,skida,sk8,spal,2,22.14,0,7.41,6.14,0.78,0.46
2016-10-28,skida,sk8,spal,3,10.23,0,9.37,7.26,1.29,0.74
2016-08-16,skida,sk8,spal,4,10.7,0,5.71,3.61,0.3,0.11
2021-06-20,skida,sk8,spal,1,8.68,0,2.36,1.75,3.45,2.7
2022-05-11,skida,sk8,spal,1,4.07,0,1.55,0.89,0.25,0.19
2016-10-28,skida,sk9,spal,6,12.31,1.88,8.5,6.34,1.02,0.33
2016-07-18,skida,sk9,spal,1,12.01,0,2.66,2.04,1.68,0.89
2022-02-27,skida,sk9,spal,2,1.91,1.06,1.62,0.83,0.48,0.17
2023-02-19,skida,sk9,spal,2,1.68,2.97,4.39,3.23,1.7,0.86
2021-08-14,skida,sk9,spal,2,7.39,1.86,5.85,4.21,2.82,2.27
2016-08-16,skida,sk9,spal,3,3.77,0,3.78,2.29,3.75,3.2
2016-05-03,skida,sk9,spal,3,2.84,0,3.9,2.61,0.83,0.72
2021-06-20,skida,sk9,spal,2,20.01,3.57,6.73,5.48,2.23,1.26
2022-11-05,skida,sk9,spal,3,1.81,0.45,2.73,1.93,1.59,0.89
2021-11-14,skida,sk9,spal,3,9.32,0,2.39,1.76,0.83,0.47
2022-05-11,skida,sk9,spal,1,6.82,0.55,2.31,1.56,1.57,0.71
2016-09-12,skida,sk9,spal,2,15.56,1.72,6.96,4.37,1.52,1
2022-08-09,skida,sk9,spal,3,10.45,0,1.69,1.13,0.41,0.11
2021-02-24,fluxa,t1,spal,1,,,1.41,0.98,8.88,4.32
2021-03-23,fluxa,t1,spal,1,,,2.7,1.71,1.68,0.78
2021-04-23,fluxa,t1,spal,1,,,6.83,3.44,5.46,3.39
2021-05-26,fluxa,t1,spal,2,,,4.46,1.43,4.81,3.37
2022-01-13,fluxa,t1,spal,,,,,,,
2022-01-30,fluxa,t1,spal,,,,,,,
2014-04-24,fluxa,t1,spal,,20.22,0.77,4.44,,6.58,
2022-09-01,fluxa,t1,spal,1,,,8.46,3.21,9.16,4.73
2022-10-06,fluxa,t1,spal,,,,,,,
2021-06-23,fluxa,t1,spal,1,,,3.6,1.54,15.76,8.16
2021-07-20,fluxa,t1,spal,2,,,10.2,3.64,6.04,2.98
2013-06-11,fluxa,t1,spal,,,,9.52,,1.69,
2022-03-10,fluxa,t1,spal,1,,,4.39,1.86,2.65,2.01
2022-04-12,fluxa,t1,spal,,,,,,,
2015-03-25,fluxa,t1,spal,,,,2.37,,6.06,
2022-12-05,fluxa,t1,spal,3,,,6.33,2.11,9.25,5.49
2021-08-31,fluxa,t1,spal,3,,,6.92,2.46,2.03,1.19
2021-09-30,fluxa,t1,spal,3,,,5.87,2.31,1.97,1.06
2021-10-26,fluxa,t1,spal,2,,,11.75,7.79,16.36,8.77
2022-06-07,fluxa,t1,spal,3,,,4.94,1.22,12.48,6.56
2022-07-11,fluxa,t1,spal,,,,,,,
2023-03-08,fluxa,t1,spal,2,,,6.01,2.67,2.66,1.1
2014-03-26,fluxa,t1,spal,,3.94,0.26,7.94,,5.13,
2021-12-02,fluxa,t1,spal,4,,,11.66,3.02,3.47,2.3
2022-08-04,fluxa,t1,spal,,,,,,,
2014-10-03,fluxa,t1,spal,,,,6.38,,3.65,
2014-12-09,fluxa,t1,spal,,,,8.52,,2.68,
2022-02-10,fluxa,t1,spal,,,,,,,
2015-01-14,fluxa,t1,spal,,,,8.05,,5.99,
2015-02-12,fluxa,t1,spal,,,,5.96,,4.52,
2022-11-04,fluxa,t1,spal,,,,,,,
2017-10-03,fluxa,t1,spal,,2.95,0,5.51,1.91,3.87,0.89
2015-05-13,fluxa,t1,spal,,,,3.23,,5.73,
2022-05-20,fluxa,t1,spal,,,,,,,
2015-08-27,fluxa,t1,spal,,,,17.09,,1.42,
2023-02-17,fluxa,t1,spal,,,,,,,
2015-09-23,fluxa,t1,spal,,,,3.58,,5.98,
2015-10-28,fluxa,t1,spal,,,,11.7,,1.04,
2013-07-10,fluxa,t1,spal,,,,11.63,,1.18,
2014-05-27,fluxa,t1,spal,,,,4.07,,7.42,
2014-06-23,fluxa,t1,spal,,,,6.94,,9.23,
2014-07-21,fluxa,t1,spal,,,,3.69,,9.33,
2016-01-26,fluxa,t1,spal,,3.55,0,5.75,,2.73,
2014-08-19,fluxa,t1,spal,,,,6.96,,3.13,
2016-02-19,fluxa,t1,spal,,2.81,0.23,4.04,,1.32,
2014-09-17,fluxa,t1,spal,,,,9.99,,7.96,
2016-03-30,fluxa,t1,spal,,7.68,0,8.53,,1.69,
2016-04-27,fluxa,t1,spal,,6.83,0,3.28,,5.21,
2018-11-06,fluxa,t1,spal,2,,,4.5,0.47,8.97,3.15
2013-09-12,fluxa,t1,spal,,,,9.39,,5.77,
2016-06-14,fluxa,t1,spal,,10.4,0,10,,3.88,
2017-08-15,fluxa,t1,spal,1,,,3.05,,13.96,
2015-04-14,fluxa,t1,spal,,,,3.91,,4.54,
2019-03-27,fluxa,t1,spal,1,,,2.6,0.88,2.36,1.84
2016-08-17,fluxa,t1,spal,2,6.72,0,7.98,6.03,4.96,3.62
2015-06-25,fluxa,t1,spal,,,,5.77,,18.43,
2013-08-12,fluxa,t1,spal,,,,6.79,,3.32,
2018-01-31,fluxa,t1,spal,1,,,4.35,,1.54,
2013-10-02,fluxa,t1,spal,,,,7.23,,6.34,
2015-11-20,fluxa,t1,spal,,4.03,17.87,8.95,,5.35,
2015-12-21,fluxa,t1,spal,,6.27,9.54,3.97,,8.02,
2017-01-24,fluxa,t1,spal,,,,4.25,,9.98,
2017-02-06,fluxa,t1,spal,,,,4.63,,7.62,
2017-03-21,fluxa,t1,spal,,,,5.98,,16.65,
2017-04-19,fluxa,t1,spal,,,,4.39,,3.82,
2014-11-18,fluxa,t1,spal,,,,4.27,,1.35,
2017-06-30,fluxa,t1,spal,1,,,5.3,4.05,13.44,9.34
2016-05-04,fluxa,t1,spal,,7.43,0,5.86,4.98,9.15,5.77
2017-07-18,fluxa,t1,spal,2,,,9.15,5.97,7.59,3.71
2020-07-24,fluxa,t1,spal,1,,,7.88,2.07,4.28,2.94
2017-11-30,fluxa,t1,spal,1,,,4.95,1.99,14.89,10.12
2017-12-20,fluxa,t1,spal,1,,,2.4,,4.76,
2015-07-26,fluxa,t1,spal,,,,5.14,,1.07,
2016-09-13,fluxa,t1,spal,2,18.35,2.88,6.61,5.32,11.59,9.42
2018-03-26,fluxa,t1,spal,1,,,1.3,,9.94,
2016-10-26,fluxa,t1,spal,1,13.63,0,5.83,4.54,7.51,4.56
2018-04-25,fluxa,t1,spal,1,,,9.1,3.99,6.73,2.17
2016-12-21,fluxa,t1,spal,,,,2.72,,4.13,
2018-06-13,fluxa,t1,spal,3,,,9.87,2.03,1.83,0.85
2018-09-20,fluxa,t1,spal,1,,,9.42,5.53,9.85,4
2020-03-02,fluxa,t1,spal,1,,,0.94,0.11,6.99,1.4
2020-03-30,fluxa,t1,spal,1,,,1.65,0.01,1.93,0.84
2018-12-04,fluxa,t1,spal,3,,,7.6,3.3,3.07,1.78
2019-01-15,fluxa,t1,spal,1,,,10.59,1.63,5.89,2.94
2016-07-12,fluxa,t1,spal,2,20.25,0,6.78,4.95,15.98,8.84
2019-01-31,fluxa,t1,spal,2,,,2.31,0,4.18,3.31
2019-07-31,fluxa,t1,spal,2,,,3.56,0.51,5.85,1.59
2020-06-25,fluxa,t1,spal,4,,,8.04,2.64,19.1,7.69
2019-02-26,fluxa,t1,spal,1,,,9.32,2.78,0.76,0.7
2017-11-10,fluxa,t1,spal,1,6.77,11.92,7.21,3.27,19.31,11.41
2013-12-12,fluxa,t1,spal,,1.19,19.95,12.34,,4.45,
2020-10-28,fluxa,t1,spal,3,,,0.52,0.34,12.93,7.77
2018-02-15,fluxa,t1,spal,2,,,2.7,,14.77,
2020-11-30,fluxa,t1,spal,3,,,12.36,5.37,7.44,3.01
2019-12-10,fluxa,t1,spal,1,,,5.26,1.8,3.89,0.95
2018-08-22,fluxa,t1,spal,3,,,12.3,3.82,10.17,3.26
2019-08-09,fluxa,t1,spal,3,,,9.04,2.52,10,2.94
2017-05-23,fluxa,t1,spal,1,,,13.25,,7.51,
