Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,
,,,,,,
Date,Site,Plot,Species,Vegplot_area,LAI,SPAD_chlorophyll_reading
2021-09-30,fluxa,s1,spal,625,,
2021-09-30,fluxa,s2,spal,625,,
2021-09-30,fluxa,s3,spal,625,,
2021-09-30,fluxa,s4,spal,625,,
2021-09-30,fluxa,s5,spal,625,,
2021-09-30,fluxa,s6,spal,625,,
2021-09-30,fluxa,t1,spal,3025,,
2021-09-30,fluxa,t2,spal,3025,,
2021-09-30,fluxa,t3,spal,3025,,
2021-09-30,fluxa,t4,spal,3025,,
2021-09-30,fluxa,t5,spal,3025,,
2021-09-30,fluxa,t6,spal,3025,,
2021-09-30,fluxa,t7,spal,3025,,
2021-09-30,fluxa,t8,spal,3025,,
2021-10-26,fluxa,m1,spal,625,,
2021-10-26,fluxa,m2,spal,625,,
2021-10-26,fluxa,m3,spal,625,,
2021-10-26,fluxa,m4,spal,625,,
2021-10-26,fluxa,m5,spal,625,,
2021-10-26,fluxa,m6,spal,625,,
2021-10-26,fluxa,s1,spal,625,,
2021-10-26,fluxa,s2,spal,625,,
2021-10-26,fluxa,s3,spal,625,,
2021-10-26,fluxa,s4,spal,625,,
2021-10-26,fluxa,s5,spal,625,,
2021-10-26,fluxa,s6,spal,625,,
2021-10-26,fluxa,t1,spal,3025,,
2021-10-26,fluxa,t2,spal,3025,,
2021-10-26,fluxa,t3,spal,3025,,
2021-10-26,fluxa,t4,spal,3025,,
2021-10-26,fluxa,t5,spal,3025,,
2021-10-26,fluxa,t6,spal,3025,,
2021-10-26,fluxa,t7,spal,3025,,
2021-10-26,fluxa,t8,spal,3025,,
2021-11-11,fluxb,fb1,spal,625,0.35,0.8
2021-11-11,fluxb,fb2,spal,625,0.12,0.7
2021-11-11,fluxb,fb3,spal,625,0.17,0.9
2021-11-11,fluxb,fb4,spal,625,0.09,1.1
2021-11-11,fluxb,fb5,spal,625,0.09,0.8
2021-11-11,fluxb,fb6,spal,625,0.23,0.8
2021-11-11,fluxb,fb7,spal,625,0.58,0.8
2021-11-11,fluxb,fb8,spal,625,0.27,0.8
2021-11-11,fluxb,fb9,spal,625,0.17,1.2
2021-11-11,ugami,ug1,spal,625,0.71,1
2021-11-11,ugami,ug2,spal,625,0.74,1.1
2021-11-11,ugami,ug3,spal,625,0.84,1.5
2021-11-11,ugami,ug4,spal,625,0.56,1.1
2021-11-11,ugami,ug5,spal,625,1.27,1
2021-11-11,ugami,ug6,spal,625,1.12,0.9
2021-11-11,ugami,ug7,spal,625,0.86,0.8
2021-11-11,ugami,ug8,spal,625,0.83,0.8
2021-11-11,ugami,ug9,spal,625,0.57,1.1
2021-11-12,dupli,du1,spal,625,1.04,0.8
2021-11-12,dupli,du2,spal,625,0.97,1
2021-11-12,dupli,du3,spal,625,1.57,1.1
2021-11-12,dupli,du4,spal,625,0.54,1.1
2021-11-12,dupli,du5,spal,625,0.9,1
2021-11-12,dupli,du6,spal,625,0.85,1
2021-11-12,dupli,du7,spal,625,0.85,0.9
2021-11-12,dupli,du8,spal,625,0.84,0.9
2021-11-12,dupli,du9,spal,625,0.89,0.8
2021-11-12,folly,fr1,spal,625,0.46,1.2
2021-11-12,folly,fr2,spal,625,0.46,1.4
2021-11-12,folly,fr3,spal,625,0.31,0.9
2021-11-12,folly,fr4,spal,625,0.38,1.2
2021-11-12,folly,fr5,spal,625,0.54,1.1
2021-11-12,folly,fr6,spal,625,0.56,1.1
2021-11-12,folly,fr7,spal,625,0.54,1
2021-11-12,folly,fr8,spal,625,0.49,1.1
2021-11-12,folly,fr9,spal,625,0.38,1
2021-11-13,huntc,hc1,spal,625,0.29,1.2
2021-11-13,huntc,hc2,spal,625,0.42,1.1
2021-11-13,huntc,hc3,spal,625,0.33,1.4
2021-11-13,huntc,hc4,spal,625,0.38,1.4
2021-11-13,huntc,hc5,spal,625,0.38,1.4
2021-11-13,huntc,hc6,spal,625,0.44,1.2
2021-11-13,huntc,hc7,spal,625,1.09,1
2021-11-13,huntc,hc8,spal,625,0.74,1.1
2021-11-13,huntc,hc9,spal,625,0.5,1.3
2021-11-13,north,ns1,spal,625,0.19,1
2021-11-13,north,ns2,spal,625,0.19,1.3
2021-11-13,north,ns3,spal,625,0.17,0.9
2021-11-13,north,ns4,spal,625,0.3,1
2021-11-13,north,ns5,spal,625,0.19,1.1
2021-11-13,north,ns6,spal,625,0.16,1.1
2021-11-13,north,ns7,spal,625,0.31,0.8
2021-11-13,north,ns8,spal,625,0.83,0.6
2021-11-13,north,ns9,spal,625,0.5,0.8
2021-11-14,skida,sk1,spal,625,0.53,1.1
2021-11-14,skida,sk2,spal,625,1.03,1
2021-11-14,skida,sk3,spal,625,0.3,1
2021-11-14,skida,sk4,spal,625,0.58,1.2
2021-11-14,skida,sk5,spal,625,0.66,1.2
2021-11-14,skida,sk6,spal,625,0.6,1.2
2021-11-14,skida,sk7,spal,625,0.6,1.5
2021-11-14,skida,sk8,spal,625,0.63,1.3
2021-11-14,skida,sk9,spal,625,0.83,1.3
2021-11-15,deans,dc1,spal,625,0.98,1.2
2021-11-15,deans,dc2,spal,625,1.19,1
2021-11-15,deans,dc3,spal,625,0.97,1.4
2021-11-15,deans,dc4,spal,625,0.94,1
2021-11-15,deans,dc5,spal,625,1.33,0.8
2021-11-15,deans,dc6,spal,625,1.18,1.1
2021-11-15,deans,dc7,spal,625,1.26,1.1
2021-11-15,deans,dc8,spal,625,1.29,1.2
2021-11-15,deans,dc9,spal,625,1.16,1.1
2021-12-02,fluxa,m1,spal,625,,
2021-12-02,fluxa,m2,spal,625,,
2021-12-02,fluxa,m3,spal,625,,
2021-12-02,fluxa,m4,spal,625,,
2021-12-02,fluxa,m5,spal,625,,
2021-12-02,fluxa,m6,spal,625,,
2021-12-02,fluxa,s1,spal,625,,
2021-12-02,fluxa,s2,spal,625,,
2021-12-02,fluxa,s3,spal,625,,
2021-12-02,fluxa,s4,spal,625,,
2021-12-02,fluxa,s5,spal,625,,
2021-12-02,fluxa,s6,spal,625,,
2021-12-02,fluxa,t1,spal,3025,,
2021-12-02,fluxa,t2,spal,3025,,
2021-12-02,fluxa,t3,spal,3025,,
2021-12-02,fluxa,t4,spal,3025,,
2021-12-02,fluxa,t5,spal,3025,,
2021-12-02,fluxa,t6,spal,3025,,
2021-12-02,fluxa,t7,spal,3025,,
2021-12-02,fluxa,t8,spal,3025,,
2022-01-13,fluxa,m1,spal,625,,
2022-01-13,fluxa,m2,spal,625,,
2022-01-13,fluxa,m3,spal,625,,
2022-01-13,fluxa,m4,spal,625,,
2022-01-13,fluxa,m5,spal,625,,
2022-01-13,fluxa,m6,spal,625,,
2022-01-13,fluxa,s1,spal,625,,
2022-01-13,fluxa,s2,spal,625,,
2022-01-13,fluxa,s3,spal,625,,
2022-01-13,fluxa,s4,spal,625,,
2022-01-13,fluxa,s5,spal,625,,
2022-01-13,fluxa,s6,spal,625,,
2022-01-13,fluxa,t1,spal,3025,,
2022-01-13,fluxa,t2,spal,3025,,
2022-01-13,fluxa,t3,spal,3025,,
2022-01-13,fluxa,t4,spal,3025,,
2022-01-13,fluxa,t5,spal,3025,,
2022-01-13,fluxa,t6,spal,3025,,
2022-01-13,fluxa,t7,spal,3025,,
2022-01-13,fluxa,t8,spal,3025,,
2022-01-30,fluxa,m1,spal,625,,
2022-01-30,fluxa,m2,spal,625,,
2022-01-30,fluxa,m3,spal,625,,
2022-01-30,fluxa,m4,spal,625,,
2022-01-30,fluxa,m5,spal,625,,
2022-01-30,fluxa,m6,spal,625,,
2022-01-30,fluxa,s1,spal,625,,
2022-01-30,fluxa,s2,spal,625,,
2022-01-30,fluxa,s3,spal,625,,
2022-01-30,fluxa,s4,spal,625,,
2022-01-30,fluxa,s5,spal,625,,
2022-01-30,fluxa,s6,spal,625,,
2022-01-30,fluxa,t1,spal,2500,,
2022-01-30,fluxa,t2,spal,2500,,
2022-01-30,fluxa,t3,spal,2500,,
2022-01-30,fluxa,t4,spal,2500,,
2022-01-30,fluxa,t5,spal,2500,,
2022-01-30,fluxa,t6,spal,2500,,
2022-01-30,fluxa,t7,spal,2500,,
2022-01-30,fluxa,t8,spal,2500,,
2022-02-10,fluxa,m1,spal,625,,
2022-02-10,fluxa,m2,spal,625,,
2022-02-10,fluxa,m3,spal,625,,
2022-02-10,fluxa,m4,spal,625,,
2022-02-10,fluxa,m5,spal,625,,
2022-02-10,fluxa,m6,spal,625,,
2022-02-10,fluxa,s1,spal,625,,
2022-02-10,fluxa,s2,spal,625,,
2022-02-10,fluxa,s3,spal,625,,
2022-02-10,fluxa,s4,spal,625,,
2022-02-10,fluxa,s5,spal,625,,
2022-02-10,fluxa,s6,spal,625,,
2022-02-10,fluxa,t1,spal,3025,,
2022-02-10,fluxa,t2,spal,3025,,
2022-02-10,fluxa,t3,spal,3025,,
2022-02-10,fluxa,t4,spal,3025,,
2022-02-10,fluxa,t5,spal,3025,,
2022-02-10,fluxa,t6,spal,3025,,
2022-02-10,fluxa,t7,spal,3025,,
2022-02-10,fluxa,t8,spal,3025,,
2022-02-24,fluxb,fb1,spal,625,0.43,1
2022-02-24,fluxb,fb2,spal,625,0.16,0.8
2022-02-24,fluxb,fb3,spal,625,0.25,0.8
2022-02-24,fluxb,fb4,spal,625,0.14,1.2
2022-02-24,fluxb,fb5,spal,625,0.17,1
2022-02-24,fluxb,fb6,spal,625,0.12,0.9
2022-02-24,fluxb,fb7,spal,625,0.68,0.8
2022-02-24,fluxb,fb8,spal,625,0.38,0.8
2022-02-24,fluxb,fb9,spal,625,0.07,0.9
2022-02-24,ugami,ug1,spal,625,0.99,0.9
2022-02-24,ugami,ug2,spal,625,1.22,1.1
2022-02-24,ugami,ug3,spal,625,2.2,1.2
2022-02-24,ugami,ug4,spal,625,0.62,1.2
2022-02-24,ugami,ug5,spal,625,1.19,0.8
2022-02-24,ugami,ug6,spal,625,0.99,0.9
2022-02-24,ugami,ug7,spal,625,1.32,0.8
2022-02-24,ugami,ug8,spal,625,0.76,0.8
2022-02-24,ugami,ug9,spal,625,0.99,0.8
2022-02-25,dupli,du1,spal,625,0.83,1
2022-02-25,dupli,du2,spal,625,0.78,0.8
2022-02-25,dupli,du3,spal,625,0.76,0.7
2022-02-25,dupli,du4,spal,625,0.44,0.8
2022-02-25,dupli,du5,spal,625,0.59,0.8
2022-02-25,dupli,du6,spal,625,0.71,1
2022-02-25,dupli,du7,spal,625,0.5,0.8
2022-02-25,dupli,du8,spal,625,0.65,0.8
2022-02-25,dupli,du9,spal,625,0.63,0.8
2022-02-25,folly,fr1,spal,625,0.44,1.1
2022-02-25,folly,fr2,spal,625,0.39,1
2022-02-25,folly,fr3,spal,625,0.55,0.7
2022-02-25,folly,fr4,spal,625,0.43,0.9
2022-02-25,folly,fr5,spal,625,0.79,1
2022-02-25,folly,fr6,spal,625,0.53,1
2022-02-25,folly,fr7,spal,625,0.37,0.8
2022-02-25,folly,fr8,spal,625,0.53,0.8
2022-02-25,folly,fr9,spal,625,0.48,1
2022-02-26,huntc,hc1,spal,625,0.35,1.1
2022-02-26,huntc,hc2,spal,625,0.4,1.2
2022-02-26,huntc,hc3,spal,625,0.41,1.1
2022-02-26,huntc,hc4,spal,625,0.66,1.1
2022-02-26,huntc,hc5,spal,625,0.7,0.9
2022-02-26,huntc,hc6,spal,625,0.6,1.3
2022-02-26,huntc,hc7,spal,625,0.62,1.1
2022-02-26,huntc,hc8,spal,625,0.89,1.4
2022-02-26,huntc,hc9,spal,625,0.48,1.2
2022-02-26,north,ns1,spal,625,0.26,1
2022-02-26,north,ns2,spal,625,0.12,1
2022-02-26,north,ns3,spal,625,0.17,1.2
2022-02-26,north,ns4,spal,625,0.48,1
2022-02-26,north,ns5,spal,625,0.29,1.2
2022-02-26,north,ns6,spal,625,0.24,1
2022-02-26,north,ns7,spal,625,0.45,1.1
2022-02-26,north,ns8,spal,625,0.31,1.3
2022-02-26,north,ns9,spal,625,0.46,0.9
2022-02-27,skida,sk1,spal,625,0.75,0.9
2022-02-27,skida,sk2,spal,625,1.3,1
2022-02-27,skida,sk3,spal,625,0.43,0.7
2022-02-27,skida,sk4,spal,625,1.03,1.1
2022-02-27,skida,sk5,spal,625,0.3,1.2
2022-02-27,skida,sk6,spal,625,0.6,1
2022-02-27,skida,sk7,spal,625,0.63,1.2
2022-02-27,skida,sk8,spal,625,0.39,1.3
2022-02-27,skida,sk9,spal,625,0.41,1
2022-02-28,deans,dc1,spal,625,0.94,0.9
2022-02-28,deans,dc2,spal,625,1.28,1.1
2022-02-28,deans,dc3,spal,625,1.07,0.9
2022-02-28,deans,dc4,spal,625,0.9,1
2022-02-28,deans,dc5,spal,625,1.1,1.1
2022-02-28,deans,dc6,spal,625,1.92,1.2
2022-02-28,deans,dc7,spal,625,1.23,1
2022-02-28,deans,dc8,spal,625,1.83,0.9
2022-02-28,deans,dc9,spal,625,1.93,0.9
2022-03-10,fluxa,m1,spal,625,,
2022-03-10,fluxa,m2,spal,625,,
2022-03-10,fluxa,m3,spal,625,,
2022-03-10,fluxa,m4,spal,625,,
2022-03-10,fluxa,m5,spal,625,,
2022-03-10,fluxa,m6,spal,625,,
2022-03-10,fluxa,s1,spal,625,,
2022-03-10,fluxa,s2,spal,625,,
2022-03-10,fluxa,s3,spal,625,,
2022-03-10,fluxa,s4,spal,625,,
2022-03-10,fluxa,s5,spal,625,,
2022-03-10,fluxa,s6,spal,625,,
2022-03-10,fluxa,t1,spal,3025,,
2022-03-10,fluxa,t2,spal,3025,,
2022-03-10,fluxa,t3,spal,3025,,
2022-03-10,fluxa,t4,spal,3025,,
2022-03-10,fluxa,t5,spal,3025,,
2022-03-10,fluxa,t6,spal,3025,,
2022-03-10,fluxa,t7,spal,3025,,
2022-03-10,fluxa,t8,spal,3025,,
2022-04-12,fluxa,m1,spal,625,,
2022-04-12,fluxa,m2,spal,625,,
2022-04-12,fluxa,m3,spal,625,,
2022-04-12,fluxa,m4,spal,625,,
2022-04-12,fluxa,m5,spal,625,,
2022-04-12,fluxa,m6,spal,625,,
2022-04-12,fluxa,s1,spal,625,,
2022-04-12,fluxa,s2,spal,625,,
2022-04-12,fluxa,s3,spal,625,,
2022-04-12,fluxa,s4,spal,625,,
2022-04-12,fluxa,s5,spal,625,,
2022-04-12,fluxa,s6,spal,625,,
2022-04-12,fluxa,t1,spal,3025,,
2022-04-12,fluxa,t2,spal,3025,,
2022-04-12,fluxa,t3,spal,3025,,
2022-04-12,fluxa,t4,spal,3025,,
2022-04-12,fluxa,t5,spal,3025,,
2022-04-12,fluxa,t6,spal,3025,,
2022-04-12,fluxa,t7,spal,3025,,
2022-04-12,fluxa,t8,spal,3025,,
2022-05-07,deans,dc1,spal,625,1.19,1.2
2022-05-07,deans,dc2,spal,625,1.55,0.9
2022-05-07,deans,dc3,spal,625,1.34,0.6
2022-05-07,deans,dc4,spal,625,1.29,1.1
2022-05-07,deans,dc5,spal,625,1.9,0.9
2022-05-07,deans,dc6,spal,625,2.42,1.1
2022-05-07,deans,dc7,spal,625,1.03,0.7
2022-05-07,deans,dc8,spal,625,1.24,0.8
2022-05-07,deans,dc9,spal,625,2.5,0.7
2022-05-08,huntc,hc1,spal,625,0.87,0.8
2022-05-08,huntc,hc2,spal,625,0.81,1
2022-05-08,huntc,hc3,spal,625,0.82,1.1
2022-05-08,huntc,hc4,spal,625,1.81,1.2
2022-05-08,huntc,hc5,spal,625,1.66,1
2022-05-08,huntc,hc6,spal,625,2.36,1.1
2022-05-08,huntc,hc7,spal,625,2.12,1.1
2022-05-08,huntc,hc8,spal,625,1.73,1.1
2022-05-08,huntc,hc9,spal,625,0.98,1.1
2022-05-08,north,ns1,spal,625,0.24,1.1
2022-05-08,north,ns2,spal,625,0.19,0.8
2022-05-08,north,ns3,spal,625,0.15,1
2022-05-08,north,ns4,spal,625,0.52,0.6
2022-05-08,north,ns5,spal,625,0.41,1
2022-05-08,north,ns6,spal,625,0.35,1.1
2022-05-08,north,ns7,spal,625,0.58,1
2022-05-08,north,ns8,spal,625,0.3,0.9
2022-05-08,north,ns9,spal,625,0.41,0.8
2022-05-09,fluxb,fb1,spal,625,0.3,0.8
2022-05-09,fluxb,fb2,spal,625,0.05,0.8
2022-05-09,fluxb,fb3,spal,625,0.38,0.8
2022-05-09,fluxb,fb4,spal,625,0.17,1.1
2022-05-09,fluxb,fb5,spal,625,0.28,1
2022-05-09,fluxb,fb6,spal,625,0.14,0.8
2022-05-09,fluxb,fb7,spal,625,1.82,0.8
2022-05-09,fluxb,fb8,spal,625,0.43,1
2022-05-09,fluxb,fb9,spal,625,0.11,1
2022-05-09,ugami,ug1,spal,625,1.69,0.9
2022-05-09,ugami,ug2,spal,625,0.98,0.8
2022-05-09,ugami,ug3,spal,625,0.81,0.9
2022-05-09,ugami,ug4,spal,625,1.25,0.9
2022-05-09,ugami,ug5,spal,625,0.97,0.7
2022-05-09,ugami,ug6,spal,625,1.03,0.7
2022-05-09,ugami,ug7,spal,625,1.8,0.9
2022-05-09,ugami,ug8,spal,625,0.41,0.8
2022-05-09,ugami,ug9,spal,625,1.52,0.8
2022-05-10,dupli,du1,spal,625,0.49,1
2022-05-10,dupli,du2,spal,625,0.76,0.6
2022-05-10,dupli,du3,spal,625,0.83,0.9
2022-05-10,dupli,du4,spal,625,0.58,0.9
2022-05-10,dupli,du5,spal,625,0.85,0.7
2022-05-10,dupli,du6,spal,625,0.95,0.8
2022-05-10,dupli,du7,spal,625,0.72,0.7
2022-05-10,dupli,du8,spal,625,1.06,0.7
2022-05-10,dupli,du9,spal,625,0.82,0.8
2022-05-10,folly,fr1,spal,625,0.5,1
2022-05-10,folly,fr2,spal,625,0.41,0.8
2022-05-10,folly,fr3,spal,625,0.46,0.6
2022-05-10,folly,fr4,spal,625,0.31,0.8
2022-05-10,folly,fr5,spal,625,0.53,0.8
2022-05-10,folly,fr6,spal,625,0.5,0.9
2022-05-10,folly,fr7,spal,625,0.52,0.9
2022-05-10,folly,fr8,spal,625,0.4,1
2022-05-10,folly,fr9,spal,625,0.48,0.9
2022-05-11,skida,sk1,spal,625,0.83,0.9
2022-05-11,skida,sk2,spal,625,1.27,0.8
2022-05-11,skida,sk3,spal,625,0.4,0.7
2022-05-11,skida,sk4,spal,625,0.93,1.1
2022-05-11,skida,sk5,spal,625,0.85,1.2
2022-05-11,skida,sk6,spal,625,0.91,1
2022-05-11,skida,sk7,spal,625,1.24,1
2022-05-11,skida,sk8,spal,625,1.45,1.2
2022-05-11,skida,sk9,spal,625,1.04,1.1
2022-05-20,fluxa,m1,spal,625,,
2022-05-20,fluxa,m2,spal,625,,
2022-05-20,fluxa,m3,spal,625,,
2022-05-20,fluxa,m4,spal,625,,
2022-05-20,fluxa,m5,spal,625,,
2022-05-20,fluxa,m6,spal,625,,
2022-05-20,fluxa,s1,spal,625,,
2022-05-20,fluxa,s2,spal,625,,
2022-05-20,fluxa,s3,spal,625,,
2022-05-20,fluxa,s4,spal,625,,
2022-05-20,fluxa,s5,spal,625,,
2022-05-20,fluxa,s6,spal,625,,
2022-05-20,fluxa,t1,spal,3025,,
2022-05-20,fluxa,t2,spal,3025,,
2022-05-20,fluxa,t3,spal,3025,,
2022-05-20,fluxa,t4,spal,3025,,
2022-05-20,fluxa,t5,spal,3025,,
2022-05-20,fluxa,t6,spal,3025,,
2022-05-20,fluxa,t7,spal,3025,,
2022-05-20,fluxa,t8,spal,3025,,
2022-06-07,fluxa,m1,spal,625,,
2022-06-07,fluxa,m2,spal,625,,
2022-06-07,fluxa,m3,spal,625,,
2022-06-07,fluxa,m4,spal,625,,
2022-06-07,fluxa,m5,spal,625,,
2022-06-07,fluxa,m6,spal,625,,
2022-06-07,fluxa,s1,spal,625,,
2022-06-07,fluxa,s2,spal,625,,
2022-06-07,fluxa,s3,spal,625,,
2022-06-07,fluxa,s4,spal,625,,
2022-06-07,fluxa,s5,spal,625,,
2022-06-07,fluxa,s6,spal,625,,
2022-06-07,fluxa,t1,spal,3025,,
2022-06-07,fluxa,t2,spal,3025,,
2022-06-07,fluxa,t3,spal,3025,,
2022-06-07,fluxa,t4,spal,3025,,
2022-06-07,fluxa,t5,spal,3025,,
2022-06-07,fluxa,t6,spal,3025,,
2022-06-07,fluxa,t7,spal,3025,,
2022-06-07,fluxa,t8,spal,3025,,
2022-07-11,fluxa,m1,spal,625,,
2022-07-11,fluxa,m2,spal,625,,
2022-07-11,fluxa,m3,spal,625,,
2022-07-11,fluxa,m4,spal,625,,
2022-07-11,fluxa,m5,spal,625,,
2022-07-11,fluxa,m6,spal,625,,
2022-07-11,fluxa,s1,spal,625,,
2022-07-11,fluxa,s2,spal,625,,
2022-07-11,fluxa,s3,spal,625,,
2022-07-11,fluxa,s4,spal,625,,
2022-07-11,fluxa,s5,spal,625,,
2022-07-11,fluxa,s6,spal,625,,
2022-07-11,fluxa,t1,spal,3025,,
2022-07-11,fluxa,t2,spal,3025,,
2022-07-11,fluxa,t3,spal,3025,,
2022-07-11,fluxa,t4,spal,3025,,
2022-07-11,fluxa,t5,spal,3025,,
2022-07-11,fluxa,t6,spal,3025,,
2022-07-11,fluxa,t7,spal,3025,,
2022-07-11,fluxa,t8,spal,3025,,
2022-08-04,fluxa,m1,spal,2500,,
2022-08-04,fluxa,m2,spal,2500,,
2022-08-04,fluxa,m3,spal,2500,,
2022-08-04,fluxa,m4,spal,2500,,
2022-08-04,fluxa,m5,spal,2500,,
2022-08-04,fluxa,m6,spal,2500,,
2022-08-04,fluxa,s1,spal,625,,
2022-08-04,fluxa,s2,spal,625,,
2022-08-04,fluxa,s3,spal,625,,
2022-08-04,fluxa,s4,spal,625,,
2022-08-04,fluxa,s5,spal,625,,
2022-08-04,fluxa,s6,spal,625,,
2022-08-04,fluxa,t1,spal,3025,,
2022-08-04,fluxa,t2,spal,3025,,
2022-08-04,fluxa,t3,spal,3025,,
2022-08-04,fluxa,t4,spal,3025,,
2022-08-04,fluxa,t5,spal,3025,,
2022-08-04,fluxa,t6,spal,3025,,
2022-08-04,fluxa,t7,spal,3025,,
2022-08-04,fluxa,t8,spal,3025,,
2022-08-05,fluxb,fb1,spal,625,0.39,1.1
2022-08-05,fluxb,fb2,spal,625,0.19,1
2022-08-05,fluxb,fb3,spal,625,0.44,1.2
2022-08-05,fluxb,fb4,spal,625,0.2,1.3
2022-08-05,fluxb,fb5,spal,625,0.14,0.9
2022-08-05,fluxb,fb6,spal,625,0.1,1
2022-08-05,fluxb,fb7,spal,625,0.83,0.9
2022-08-05,fluxb,fb8,spal,625,0.27,0.9
2022-08-05,fluxb,fb9,spal,625,0.26,0.8
2022-08-05,ugami,ug1,spal,625,2.06,0.9
2022-08-05,ugami,ug2,spal,625,1.17,1.1
2022-08-05,ugami,ug3,spal,625,1.05,1.1
2022-08-05,ugami,ug4,spal,625,1.04,1
2022-08-05,ugami,ug5,spal,625,1.49,0.9
2022-08-05,ugami,ug6,spal,625,1.2,0.9
2022-08-05,ugami,ug7,spal,625,1.15,0.9
2022-08-05,ugami,ug8,spal,625,1.15,0.8
2022-08-05,ugami,ug9,spal,625,1.05,0.8
2022-08-06,huntc,hc1,spal,625,0.39,0.9
2022-08-06,huntc,hc2,spal,625,0.35,0.9
2022-08-06,huntc,hc3,spal,625,0.39,1.1
2022-08-06,huntc,hc4,spal,625,0.35,1
2022-08-06,huntc,hc5,spal,625,0.57,1.1
2022-08-06,huntc,hc6,spal,625,0.72,1.1
2022-08-06,huntc,hc7,spal,625,0.58,1
2022-08-06,huntc,hc8,spal,625,0.46,1.1
2022-08-06,huntc,hc9,spal,625,1.25,1.1
2022-08-06,north,ns1,spal,625,0.26,0.9
2022-08-06,north,ns2,spal,625,0.63,0.8
2022-08-06,north,ns3,spal,625,0.69,1
2022-08-06,north,ns4,spal,625,0.45,1.2
2022-08-06,north,ns5,spal,625,0.49,1
2022-08-06,north,ns6,spal,625,0.49,0.8
2022-08-06,north,ns7,spal,625,0.49,0.9
2022-08-06,north,ns8,spal,625,0.75,0.7
2022-08-06,north,ns9,spal,625,0.77,0.7
2022-08-07,deans,dc1,spal,625,1.14,1.1
2022-08-07,deans,dc2,spal,625,1.34,0.9
2022-08-07,deans,dc3,spal,625,0.84,1
2022-08-07,deans,dc4,spal,625,2.63,1.1
2022-08-07,deans,dc5,spal,625,1.15,1.1
2022-08-07,deans,dc6,spal,625,1.29,1.2
2022-08-07,deans,dc7,spal,625,0.71,1
2022-08-07,deans,dc8,spal,625,0.94,0.9
2022-08-07,deans,dc9,spal,625,0.91,0.8
2022-08-08,dupli,du1,spal,625,0.49,1
2022-08-08,dupli,du2,spal,625,0.76,0.6
2022-08-08,dupli,du3,spal,625,0.83,0.9
2022-08-08,dupli,du4,spal,625,0.58,0.9
2022-08-08,dupli,du5,spal,625,0.85,0.7
2022-08-08,dupli,du6,spal,625,0.95,0.8
2022-08-08,dupli,du7,spal,625,0.72,0.7
2022-08-08,dupli,du8,spal,625,1.06,0.7
2022-08-08,dupli,du9,spal,625,0.82,0.8
2022-08-08,folly,fr1,spal,625,0.5,1
2022-08-08,folly,fr2,spal,625,0.41,0.8
2022-08-08,folly,fr3,spal,625,0.46,0.6
2022-08-08,folly,fr4,spal,625,0.31,0.8
2022-08-08,folly,fr5,spal,625,0.53,0.8
2022-08-08,folly,fr6,spal,625,0.5,0.9
2022-08-08,folly,fr7,spal,625,0.52,0.9
2022-08-08,folly,fr8,spal,625,0.4,1
2022-08-08,folly,fr9,spal,625,0.48,0.9
2022-08-09,skida,sk1,spal,625,0.62,0.7
2022-08-09,skida,sk2,spal,625,0.92,0.7
2022-08-09,skida,sk3,spal,625,0.41,0.9
2022-08-09,skida,sk4,spal,625,0.82,1
2022-08-09,skida,sk5,spal,625,0.7,0.9
2022-08-09,skida,sk6,spal,625,0.54,1.2
2022-08-09,skida,sk7,spal,625,0.69,1.1
2022-08-09,skida,sk8,spal,625,0.74,1.3
2022-08-09,skida,sk9,spal,625,0.71,1.4
2022-09-01,fluxa,m1,spal,625,,
2022-09-01,fluxa,m2,spal,625,,
2022-09-01,fluxa,m3,spal,625,,
2022-09-01,fluxa,m4,spal,625,,
2022-09-01,fluxa,m5,spal,625,,
2022-09-01,fluxa,m6,spal,625,,
2022-09-01,fluxa,s1,spal,625,,
2022-09-01,fluxa,s2,spal,625,,
2022-09-01,fluxa,s3,spal,625,,
2022-09-01,fluxa,s4,spal,625,,
2022-09-01,fluxa,s5,spal,625,,
2022-09-01,fluxa,s6,spal,625,,
2022-09-01,fluxa,t1,spal,3025,,
2022-09-01,fluxa,t2,spal,3025,,
2022-09-01,fluxa,t3,spal,3025,,
2022-09-01,fluxa,t4,spal,3025,,
2022-09-01,fluxa,t5,spal,3025,,
2022-09-01,fluxa,t6,spal,3025,,
2022-09-01,fluxa,t7,spal,3025,,
2022-09-01,fluxa,t8,spal,3025,,
2022-10-06,fluxa,m1,spal,625,,
2022-10-06,fluxa,m2,spal,625,,
2022-10-06,fluxa,m3,spal,625,,
2022-10-06,fluxa,m4,spal,625,,
2022-10-06,fluxa,m5,spal,625,,
2022-10-06,fluxa,m6,spal,625,,
2022-10-06,fluxa,s1,spal,625,,
2022-10-06,fluxa,s2,spal,625,,
2022-10-06,fluxa,s3,spal,625,,
2022-10-06,fluxa,s4,spal,625,,
2022-10-06,fluxa,s5,spal,625,,
2022-10-06,fluxa,s6,spal,625,,
2022-10-06,fluxa,t1,spal,3025,,
2022-10-06,fluxa,t2,spal,3025,,
2022-10-06,fluxa,t3,spal,3025,,
2022-10-06,fluxa,t4,spal,3025,,
